Year,Location,Area,Rainfall,Temperature,Soil_type,Irrigation,yields,Humidity,Crops,price,Season
2010,Hassan,153,3729.8,39.0,Sandy,Spray,5518.0,53.0,Tea,249978,Kharif
2011,Hassan,111,2746.2,40.0,Sandy,Spray,4912.0,52.0,Tea,637,Kharif
2012,Hassan,76,2746.2,40.0,Sandy,Spray,3830.0,51.0,Tea,43311,Kharif
2014,Hassan,2688,3360.0,41.0,Sandy,Spray,2783.0,57.0,Tea,761,Kharif
2015,Hassan,2311,3360.0,41.0,Sandy,Spray,1533.0,60.0,Tea,45608,Kharif
2016,Hassan,2188,3360.0,41.0,Sandy,Spray,1647.0,57.0,Paddy,234581,Kharif
2017,Hassan,1998,3605.4,42.0,Sandy,Spray,975.0,57.0,Paddy,646,Kharif
2018,Hassan,2006,3605.4,42.0,Sandy,Spray,2.0,54.0,Paddy,43562,Kharif
2004,Hassan,2034,3605.4,42.0,Sandy,Spray,836.0,54.5,Paddy,200000,Kharif
2005,Hassan,2035,3512.4,43.0,Sandy,Spray,806.0,56.6,Paddy,4847,Kharif
2006,Hassan,2074,3512.4,43.0,Sandy,Spray,880.0,55.5,Paddy,51239,Kharif
2007,Hassan,2127,3512.4,27.0,Sandy,Spray,770.0,58.5,Paddy,216396,Kharif
2008,Hassan,2090,3296.0,27.0,Sandy,Spray,395.0,59.5,Paddy,2644,Kharif
2009,Hassan,2059,3296.0,27.0,Sandy,Spray,187.0,55.0,Paddy,44235,Kharif
2010,Hassan,2050,3296.0,27.0,Sandy,Spray,187.0,53.0,Paddy,203317,Kharif
2011,Mangalore,1865,3550.0,27.0,Sandy,Spray,121.0,53.5,Paddy,2134,Kharif
2012,Mangalore,1841,3550.0,27.0,Sandy,Spray,103.0,52.5,Paddy,45186,Kharif
2013,Mangalore,1799,3550.0,27.2,Sandy,Spray,71.0,56.0,Paddy,238542,Kharif
2014,Mangalore,1468,3654.0,27.2,Sandy,Spray,3961.0,57.0,Paddy,1516,Kharif
2015,Mangalore,568,3654.0,27.2,Sandy,Spray,4247.0,57.5,Paddy,200000,Kharif
2016,Mangalore,407,3654.0,27.0,Sandy,Spray,3290.0,57.0,Groundnut,4847,Kharif
2008,Mangalore,123,3105.0,27.2,Sandy,Spray,4479.0,50.0,Groundnut,45186,Kharif
2009,Mangalore,82,3105.0,27.2,Sandy,Spray,3699.0,54.0,Groundnut,238542,Kharif
2010,Mangalore,74,3105.0,27.1,Sandy,Spray,4904.0,53.0,Groundnut,1516,Kharif
2012,Mangalore,37,2903.1,27.1,Sandy,Spray,3472.0,51.0,Groundnut,234779,Kharif
2013,Mangalore,35,2903.1,26.8,Sandy,Spray,3647.0,57.0,Groundnut,1493,Kharif
2014,Mangalore,5974,2903.1,26.8,Sandy,Spray,393.0,57.0,Groundnut,64409,Kharif
2015,Mangalore,6631,2996.6,26.8,Sandy,Spray,167.0,60.0,Groundnut,249978,Kharif
2016,Mangalore,6705,2996.6,37.0,Sandy,Spray,71.0,57.0,Blackgram,637,Kharif
2017,Mangalore,5876,2996.6,37.0,Sandy,Spray,52.0,57.0,Blackgram,43311,Kharif
2004,Mangalore,6470,3522.8,38.0,Heavy cotton,Spray,2783.0,54.5,Blackgram,761,Kharif
2005,Mangalore,6709,3522.8,38.0,Heavy cotton,Spray,1533.0,56.6,Blackgram,45608,Kharif
2006,Mangalore,6186,3729.8,38.0,Heavy cotton,Drip,1647.0,55.5,Blackgram,234581,Kharif
2007,Mangalore,6503,3729.8,39.0,Heavy cotton,Drip,975.0,58.5,Blackgram,646,Kharif
2008,Mangalore,5220,3729.8,39.0,Heavy cotton,Drip,2.0,59.5,Blackgram,43562,Kharif
2009,Mangalore,4677,2746.2,39.0,Heavy cotton,Drip,836.0,55.0,Blackgram,200000,Kharif
2010,Mangalore,4803,2746.2,40.0,Heavy cotton,Drip,806.0,53.0,Blackgram,4847,Kharif
2011,Mangalore,3739,2746.2,40.0,Heavy cotton,Drip,880.0,53.5,Blackgram,51239,Kharif
2012,Mangalore,3529,3360.0,40.0,Heavy cotton,Drip,770.0,52.5,Blackgram,216396,Kharif
2013,Mangalore,3649,3360.0,41.0,Heavy cotton,Drip,395.0,56.0,Blackgram,2644,Kharif
2014,Mangalore,1374,3360.0,41.0,Heavy cotton,Drip,187.0,59.5,Blackgram,44235,Kharif
2015,Mangalore,933,3605.4,41.0,Heavy cotton,Drip,187.0,55.0,Blackgram,203317,Kharif
2016,Mangalore,345,3605.4,42.0,Heavy cotton,Drip,121.0,53.0,Cashew,2134,Kharif
2017,Mangalore,29,3605.4,42.0,Heavy cotton,Drip,103.0,53.5,Cashew,45186,Kharif
2018,Mangalore,11,3512.4,42.0,Heavy cotton,Drip,71.0,52.5,Cashew,238542,Kharif
2004,Mangalore,10,3512.4,43.0,Heavy cotton,Drip,3961.0,56.0,Cashew,1516,Kharif
2005,Mangalore,7,3512.4,27.0,Heavy cotton,Drip,4247.0,57.0,Cashew,57259,Kharif
2006,Mangalore,10,3296.0,27.0,Heavy cotton,Drip,3290.0,57.5,Cashew,234779,Kharif
2007,Mangalore,56,3296.0,27.0,Heavy cotton,Drip,3138.0,57.0,Cashew,1493,Kharif
2008,Mangalore,68,3296.0,27.0,Heavy cotton,Drip,3423.0,55.0,Cashew,64409,Kharif
2009,Mangalore,56,3550.0,27.0,Heavy cotton,Drip,3899.0,56.0,Cashew,249978,Kharif
2010,Mangalore,66,3550.0,27.0,Heavy cotton,Drip,4015.0,54.0,Cashew,637,Kharif
2011,Mangalore,55,3550.0,27.2,Heavy cotton,Drip,4279.0,58.0,Cashew,43311,Kharif
2012,Mangalore,42,3654.0,27.2,Heavy cotton,Drip,4167.0,58.0,Cashew,24848,Kharif
2014,Mangalore,468,3654.0,27.0,Heavy cotton,Drip,3699.0,50.0,Cashew,45608,Kharif
2005,Mangalore,10723,3105.0,27.2,Loam,Drip,71.0,52.5,Coconut,216396,Kharif
2007,Mangalore,146,3105.0,27.1,Loam,Drip,2570.0,57.0,Coconut,44235,Rabi
2012,Mangalore,143,2903.1,39.0,Loam,Basin,792.0,59.5,Ginger,203317,Rabi
2014,Raichur,18,2996.6,27.0,Sandy loam,Spray,103.0,58.0,Coconut,238542,Rabi
2015,Raichur,37,2996.6,27.0,Sandy loam,Spray,71.0,59.0,Coconut,1516,Rabi
2016,Raichur,35,3522.8,27.0,Sandy loam,Spray,3961.0,50.0,Coconut,57259,Rabi
2017,Gulbarga,5974,3522.8,27.0,Sandy loam,Spray,4247.0,54.0,Coconut,234779,Rabi
2018,Gulbarga,6631,3522.8,27.0,Sandy loam,Spray,3290.0,53.0,Coconut,1493,Rabi
2015,Gulbarga,6705,3729.8,27.2,Sandy loam,Spray,3138.0,52.0,Coconut,64409,Rabi
2016,Gulbarga,5876,3729.8,27.2,Sandy loam,Spray,3423.0,51.0,Coconut,249978,Rabi
2017,Gulbarga,326,3729.8,27.2,Sandy loam,Spray,3899.0,57.0,Coconut,637,Rabi
2018,Gulbarga,6470,2746.2,27.0,Sandy loam,Spray,4015.0,57.0,Coconut,43311,Rabi
2013,Gulbarga,6709,2746.2,27.0,Sandy loam,Spray,4279.0,60.0,Coconut,24848,Rabi
2014,Gulbarga,6186,2746.2,27.0,Sandy loam,Spray,4167.0,57.0,Coconut,761,Rabi
2015,Gulbarga,6503,3360.0,27.0,Sandy loam,Spray,4479.0,57.0,Coconut,45608,Rabi
2016,Gulbarga,5220,3360.0,27.0,Sandy loam,Spray,3699.0,54.0,Coconut,234581,Rabi
2017,Gulbarga,4677,3360.0,27.0,Sandy loam,Spray,4904.0,54.5,Coconut,646,Rabi
2018,Gulbarga,4803,3605.4,27.2,Sandy loam,Spray,2821.0,56.6,Coconut,43562,Rabi
2004,Gulbarga,3739,3605.4,27.2,Sandy loam,Spray,3472.0,55.5,Coconut,200000,Rabi
2005,Gulbarga,3529,3605.4,27.2,Sandy loam,Spray,3647.0,58.5,Coconut,4847,Rabi
2006,Gulbarga,3649,3512.4,27.1,Sandy loam,Spray,393.0,59.5,Coconut,51239,Rabi
2007,Gulbarga,1374,3512.4,27.1,Sandy loam,Spray,167.0,55.0,Coconut,216396,Rabi
2008,Gulbarga,1279,3512.4,27.1,Sandy loam,Spray,71.0,53.0,Coconut,2644,Rabi
2009,Gulbarga,13283,3296.0,26.8,Sandy loam,Spray,52.0,53.5,Coconut,44235,Rabi
2011,Gulbarga,725,3296.0,26.8,Sandy loam,Spray,51.0,56.0,Coconut,2134,Rabi
2012,Gulbarga,12885,3550.0,37.0,Sandy loam,Spray,61.0,57.0,Coconut,45186,Rabi
2014,Gulbarga,468,3550.0,37.0,Sandy loam,Spray,62.0,57.0,Coconut,1516,Rabi
2015,Gulbarga,11841,3654.0,38.0,Sandy loam,Spray,32.0,55.0,Coconut,200000,Rabi
2017,Gulbarga,206,3654.0,38.0,Clay loam,Spray,25.0,54.0,Coconut,51239,Rabi
2016,Gulbarga,10910,3105.0,41.0,Clay loam,Drip,3550.0,52.0,Cocoa,238542,Rabi
2018,Gulbarga,160,3105.0,41.0,Clay loam,Drip,3368.0,57.0,Cocoa,57259,Rabi
2006,Gulbarga,1279,2903.1,42.0,Clay loam,Drip,2805.0,57.0,Coffee,64409,Rabi
2007,Gulbarga,13283,2903.1,43.0,Clay loam,Drip,2331.0,57.0,Coffee,249978,Rabi
2009,Madikeri,725,2996.6,27.0,Clay loam,Drip,2628.0,54.5,Coffee,43311,Rabi
2010,Madikeri,12885,2996.6,27.0,Clay loam,Drip,1939.0,56.6,Coffee,24848,Rabi
2012,Madikeri,468,3522.8,27.0,Clay loam,Drip,1868.0,58.5,Coffee,45608,Rabi
2016,Madikeri,10922,2903.1,27.2,Clay loam,Drip,1901.0,53.5,Coffee,200000,Rabi
2016,Madikeri,177,2996.6,27.0,Clay loam,Drip,874.0,56.0,Coffee,51239,Rabi
2017,Madikeri,10723,2996.6,27.0,Clay loam,Drip,592.0,57.0,Coffee,216396,Rabi
2017,Madikeri,146,3522.8,27.0,Clay loam,Drip,5373.0,57.0,Cardamum,44235,Rabi
2018,Madikeri,10910,3522.8,27.0,Clay loam,Drip,6589.0,55.0,Cardamum,203317,Rabi
2014,Madikeri,160,3729.8,27.2,Clay loam,Drip,5518.0,54.0,Cardamum,45186,Rabi
2015,Madikeri,10912,3729.8,27.2,Clay loam,Drip,4912.0,58.0,Cardamum,238542,Rabi
2017,Madikeri,1279,2746.2,27.1,Drained loam,Drip,4.0,59.0,Cardamum,57259,Rabi
2018,Madikeri,13283,2746.2,27.1,Drained loam,Drip,9.0,50.0,Cardamum,234779,Rabi
2005,Madikeri,725,3360.0,26.8,Drained loam,Drip,2089.0,53.0,Cardamum,64409,Rabi
2006,Madikeri,12885,3360.0,26.8,Drained loam,Drip,2810.0,52.0,Cardamum,249978,Rabi
2008,Madikeri,468,3605.4,37.0,Drained loam,Drip,3550.0,57.0,Cardamum,43311,Rabi
2009,Madikeri,11841,3605.4,37.0,Drained loam,Drip,109.0,57.0,Cardamum,24848,Rabi
2011,Madikeri,206,2903.1,38.0,Drained loam,Drip,3671.0,57.0,Pepper,45608,Rabi
2012,Madikeri,10922,2903.1,38.0,Drained loam,Drip,2404.0,57.0,Pepper,234581,Rabi
2014,Madikeri,177,2996.6,39.0,Drained loam,Drip,2331.0,54.5,Pepper,43562,Rabi
2015,Madikeri,10723,2996.6,39.0,Drained loam,Drip,2088.0,56.6,Pepper,200000,Rabi
2017,Chikmangaluru,1279,3522.8,40.0,Drained loam,Drip,1939.0,58.5,Pepper,51239,Rabi
2017,Chikmangaluru,13283,3522.8,40.0,Drained loam,Drip,1871.0,59.5,Pepper,216396,Rabi
2014,Chikmangaluru,468,2996.6,42.0,Drained loam,Basin,1901.0,56.0,Pepper,45186,Rabi
2015,Chikmangaluru,11841,2996.6,42.0,Drained loam,Basin,972.0,57.0,Pepper,238542,Rabi
2017,Chikmangaluru,206,3522.8,43.0,Drained loam,Basin,592.0,57.0,Arecanut,200000,Rabi
2018,Chikmangaluru,10922,3522.8,27.0,Drained loam,Basin,864.0,55.0,Arecanut,4847,Rabi
2005,Chikmangaluru,177,3729.8,27.0,Drained loam,Basin,6589.0,54.0,Arecanut,216396,Rabi
2006,Chikmangaluru,10723,3729.8,27.0,Drained loam,Basin,5107.0,58.0,Arecanut,2644,Rabi
2008,Chikmangaluru,146,2746.2,27.0,Drained loam,Basin,4912.0,59.0,Arecanut,203317,Rabi
2009,Chikmangaluru,10910,2746.2,27.0,Drained loam,Basin,3830.0,50.0,Arecanut,2134,Rabi
2011,Chikmangaluru,160,3360.0,27.2,Drained loam,Basin,9.0,53.0,Arecanut,238542,Rabi
2012,Chikmangaluru,10912,3360.0,27.2,Clay loam,Basin,12.0,52.0,Arecanut,1516,Rabi
2014,Chikmangaluru,142,3605.4,27.0,Clay loam,Basin,2810.0,57.0,Arecanut,234779,Rabi
2015,Chikmangaluru,10505,3605.4,27.0,Clay loam,Basin,841.0,57.0,Arecanut,1493,Rabi
2017,Chikmangaluru,154,3512.4,27.0,Clay loam,Basin,109.0,57.0,Ginger,249978,Rabi
2004,Chikmangaluru,10318,3512.4,27.0,Clay loam,Basin,3368.0,57.0,Ginger,637,Rabi
2004,Chikmangaluru,143,3296.0,27.2,Clay loam,Basin,2404.0,54.5,Ginger,24848,Rabi
2004,Chikmangaluru,9283,3296.0,27.2,Clay loam,Basin,2805.0,56.6,Ginger,761,Rabi
2004,Chikmangaluru,158,3550.0,27.1,Clay loam,Basin,2088.0,58.5,Ginger,234581,Rabi
2004,Chikmangaluru,8982,3550.0,27.1,Clay loam,Basin,2628.0,59.5,Ginger,646,Rabi
2004,Chikmangaluru,103,3654.0,26.8,Clay loam,Basin,1871.0,53.0,Ginger,200000,Rabi
2004,Chikmangaluru,8239,3654.0,26.8,Clay loam,Basin,1868.0,53.5,Ginger,4847,Rabi
2004,Chikmangaluru,95,3105.0,37.0,Clay loam,Basin,864.0,54.0,Tea,238542,Rabi
2004,Chikmangaluru,6441,3105.0,38.0,Clay loam,Basin,5373.0,58.0,Tea,1516,Rabi
2004,Chikmangaluru,4012,3105.0,38.0,Clay loam,Basin,6589.0,58.0,Tea,57259,Rabi
2004,Chikmangaluru,4954,2903.1,39.0,Clay loam,Spray,4912.0,54.0,Tea,64409,Rabi
2004,Chikmangaluru,5019,2903.1,39.0,Clay loam,Spray,3830.0,53.0,Tea,249978,Rabi
2004,Chikmangaluru,5174,2996.6,40.0,Clay loam,Spray,2783.0,51.0,Tea,43311,Rabi
2004,Chikmangaluru,5294,2996.6,40.0,Clay loam,Spray,1533.0,57.0,Tea,24848,Rabi
2004,Hassan,5474,2996.6,41.0,Clay loam,Spray,1647.0,57.0,Tea,761,Rabi
2004,Hassan,5864,3522.8,41.0,Clay loam,Spray,975.0,60.0,Tea,45608,Rabi
2004,Hassan,7028,3522.8,41.0,Clay loam,Spray,2.0,57.0,Paddy,234581,Rabi
2004,Hassan,7403,3522.8,42.0,Clay loam,Spray,836.0,57.0,Paddy,646,Rabi
2004,Hassan,7501,3729.8,42.0,Clay loam,Spray,806.0,54.0,Paddy,43562,Rabi
2004,Hassan,7714,3729.8,42.0,Clay loam,Spray,880.0,54.5,Paddy,200000,Rabi
2004,Hassan,7856,3729.8,43.0,Clay loam,Spray,770.0,56.6,Paddy,4847,Rabi
2004,Hassan,32,2746.2,27.0,Clay loam,Spray,395.0,55.5,Paddy,51239,Rabi
2004,Hassan,1,2746.2,27.0,Clay loam,Spray,187.0,58.5,Paddy,216396,Rabi
2004,Hassan,30,2746.2,27.0,Clay loam,Spray,187.0,59.5,Paddy,2644,Rabi
2004,Hassan,6,3360.0,27.0,Clay loam,Spray,121.0,55.0,Paddy,44235,Rabi
2004,Hassan,15,3360.0,27.0,Clay loam,Spray,103.0,53.0,Paddy,203317,Rabi
2004,Hassan,4,3360.0,27.0,Clay loam,Spray,71.0,53.5,Paddy,2134,Rabi
2004,Hassan,39,3605.4,27.2,Clay loam,Spray,3961.0,52.5,Paddy,45186,Rabi
2004,Hassan,6,3605.4,27.2,Clay loam,Spray,4247.0,56.0,Paddy,238542,Rabi
2004,Hassan,12,3605.4,27.2,Clay loam,Spray,3290.0,57.0,Paddy,1516,Rabi
2004,Hassan,3,3512.4,27.0,Clay loam,Spray,3138.0,57.5,Paddy,200000,Rabi
2004,Hassan,17,3512.4,27.0,Drained loam,Spray,3423.0,57.0,Groundnut,4847,Rabi
2004,Hassan,3,3512.4,27.0,Drained loam,Spray,3899.0,55.0,Groundnut,51239,Rabi
2004,Hassan,9,3296.0,27.0,Drained loam,Spray,4015.0,56.0,Groundnut,216396,Rabi
2004,Hassan,21,3296.0,27.0,Drained loam,Spray,4279.0,54.0,Groundnut,2644,Rabi
2004,Hassan,11,3296.0,27.0,Drained loam,Spray,4167.0,58.0,Groundnut,44235,Rabi
2004,Hassan,4,3550.0,27.2,Drained loam,Spray,4479.0,58.0,Groundnut,203317,Rabi
2004,Hassan,15,3550.0,27.2,Drained loam,Spray,3699.0,59.0,Groundnut,2134,Rabi
2004,Hassan,8,3550.0,27.2,Drained loam,Spray,4904.0,50.0,Groundnut,45186,Rabi
2004,Hassan,29,3654.0,27.1,Drained loam,Spray,2821.0,54.0,Groundnut,238542,Rabi
2004,Hassan,1,3654.0,27.1,Drained loam,Spray,3472.0,53.0,Groundnut,1516,Rabi
2004,Hassan,13736,3654.0,27.1,Drained loam,Spray,3647.0,52.0,Groundnut,57259,Rabi
2004,Hassan,15009,3105.0,38.0,Drained loam,Spray,1533.0,54.0,Blackgram,24848,Rabi
2004,Hassan,15114,3105.0,38.0,Drained loam,Spray,1647.0,54.5,Blackgram,761,Rabi
2004,Hassan,16224,3105.0,38.0,Drained loam,Spray,975.0,56.6,Blackgram,45608,Rabi
2004,Hassan,17512,2903.1,39.0,Drained loam,Drip,836.0,58.5,Blackgram,646,Rabi
2004,Hassan,17587,2903.1,39.0,Drained loam,Drip,806.0,59.5,Blackgram,43562,Rabi
2004,Hassan,17771,2903.1,40.0,Drained loam,Drip,880.0,55.0,Blackgram,200000,Rabi
2004,Hassan,17825,2996.6,40.0,Drained loam,Drip,770.0,53.0,Blackgram,4847,Rabi
2004,Hassan,3147,2996.6,40.0,Drained loam,Drip,395.0,53.5,Blackgram,51239,Rabi
2004,Hassan,2578,2996.6,41.0,Drained loam,Drip,187.0,52.5,Blackgram,216396,Rabi
2004,Hassan,1591,3522.8,41.0,Drained loam,Drip,187.0,56.0,Blackgram,2644,Rabi
2004,Hassan,1298,3522.8,41.0,Drained loam,Drip,121.0,59.5,Blackgram,44235,Rabi
2004,Hassan,4,3522.8,42.0,Drained loam,Drip,103.0,55.0,Blackgram,203317,Rabi
2004,Hassan,1122,3729.8,42.0,Drained loam,Drip,71.0,53.0,Cashew,2134,Rabi
2004,Hassan,917,3729.8,42.0,Drained loam,Drip,3961.0,53.5,Cashew,45186,Rabi
2004,Hassan,819,3729.8,43.0,Drained loam,Drip,4247.0,52.5,Cashew,238542,Rabi
2004,Hassan,619,2746.2,43.0,Drained loam,Drip,3290.0,56.0,Cashew,1516,Rabi
2004,Mangalore,391,2746.2,27.0,Drained loam,Drip,3138.0,57.0,Cashew,57259,Rabi
2004,Mangalore,211,2746.2,27.0,Drained loam,Drip,3423.0,57.5,Cashew,234779,Rabi
2004,Mangalore,153,3360.0,27.0,Drained loam,Drip,3899.0,57.0,Cashew,1493,Rabi
2004,Mangalore,111,3360.0,27.0,Drained loam,Drip,4015.0,55.0,Cashew,64409,Rabi
2004,Mangalore,76,3360.0,27.0,Drained loam,Drip,4279.0,56.0,Cashew,249978,Rabi
2004,Mangalore,53,3605.4,27.0,Drained loam,Drip,4167.0,54.0,Cashew,637,Rabi
2004,Mangalore,2688,3605.4,27.2,Drained loam,Drip,4479.0,58.0,Cashew,43311,Rabi
2004,Mangalore,2311,3605.4,27.2,Drained loam,Drip,3699.0,58.0,Cashew,24848,Rabi
2004,Mangalore,2188,3512.4,27.2,Drained loam,Drip,4904.0,59.0,Cashew,761,Rabi
2004,Mangalore,1998,3512.4,27.0,Drained loam,Drip,2821.0,50.0,Cashew,45608,Rabi
2004,Mangalore,2006,3512.4,27.0,Drained loam,Drip,3472.0,54.0,Cashew,234581,Rabi
2004,Mangalore,2034,3296.0,27.0,Drained loam,Drip,3647.0,53.0,Coconut,646,Rabi
2004,Mangalore,2035,3296.0,27.0,Drained loam,Drip,393.0,59.5,Coconut,43562,Rabi
2004,Mangalore,2074,3296.0,27.0,Drained loam,Drip,167.0,55.0,Coconut,200000,Rabi
2004,Kodagu,2127,3550.0,27.0,Drained loam,Drip,71.0,53.0,Coconut,4847,Rabi
2004,Kodagu,2090,3550.0,27.2,Drained loam,Drip,52.0,53.5,Coconut,51239,Rabi
2004,Kodagu,2059,3550.0,27.2,Red ,Drip,2570.0,52.5,Coconut,216396,Rabi
2004,Kodagu,1841,3654.0,27.1,Red ,Drip,1402.0,57.5,Coconut,203317,Rabi
2004,Kasaragodu,206,3105.0,38.0,Red ,Drip,792.0,54.0,Ginger,2644,Rabi
2008,Gulbarga,8,2903.1,27.0,Sandy loam,Spray,121.0,56.0,Coconut,203317,Rabi
2009,Gulbarga,29,2903.1,27.0,Sandy loam,Spray,103.0,54.0,Coconut,2134,Rabi
2010,Gulbarga,1,2903.1,27.0,Sandy loam,Spray,71.0,58.0,Coconut,45186,Rabi
2011,Gulbarga,13736,2996.6,27.2,Sandy loam,Spray,3961.0,58.0,Coconut,238542,Rabi
2012,Gulbarga,14003,2996.6,27.2,Sandy loam,Spray,4247.0,59.0,Coconut,1516,Rabi
2013,Gulbarga,14179,2996.6,27.2,Sandy loam,Spray,3290.0,50.0,Coconut,57259,Rabi
2014,Gulbarga,14319,3522.8,27.0,Sandy loam,Spray,3138.0,54.0,Coconut,234779,Rabi
2015,Gulbarga,14464,3522.8,27.0,Sandy loam,Spray,3423.0,53.0,Coconut,1493,Rabi
2016,Gulbarga,14876,3522.8,27.0,Sandy loam,Spray,3899.0,52.0,Coconut,64409,Rabi
2017,Gulbarga,14976,2903.1,27.0,Sandy loam,Spray,4015.0,51.0,Coconut,249978,Rabi
2018,Gulbarga,15009,2903.1,27.0,Sandy loam,Spray,4279.0,57.0,Coconut,637,Rabi
2004,Gulbarga,15114,2903.1,27.0,Sandy loam,Spray,4167.0,57.0,Coconut,43311,Rabi
2005,Gulbarga,16224,2996.6,27.2,Sandy loam,Spray,4479.0,60.0,Coconut,24848,Rabi
2006,Gulbarga,17095,2996.6,27.2,Sandy loam,Spray,3699.0,57.0,Coconut,761,Rabi
2007,Gulbarga,17512,2996.6,27.2,Sandy loam,Spray,4904.0,57.0,Coconut,45608,Rabi
2008,Gulbarga,17587,3522.8,27.1,Clay loam,Spray,2821.0,54.0,Coconut,234581,Rabi
2009,Gulbarga,17771,3522.8,27.1,Red ,Spray,3472.0,54.5,Coconut,646,Rabi
2010,Gulbarga,17825,3522.8,27.1,Red ,Spray,3647.0,56.6,Coconut,43562,Rabi
2011,Gulbarga,3147,3729.8,26.8,Red ,Spray,393.0,55.5,Coconut,200000,Rabi
2012,Gulbarga,2578,3729.8,26.8,Red ,Spray,167.0,58.5,Coconut,4847,Rabi
2013,Gulbarga,1591,3729.8,26.8,Red ,Spray,71.0,59.5,Coconut,51239,Rabi
2014,Gulbarga,1298,2746.2,37.0,Red ,Spray,52.0,55.0,Coconut,216396,Rabi
2015,Gulbarga,4,2746.2,37.0,Red ,Spray,12.0,53.0,Coconut,2644,Rabi
2016,Gulbarga,1122,2746.2,37.0,Red ,Spray,51.0,53.5,Coconut,44235,Rabi
2017,Gulbarga,917,3360.0,38.0,Red ,Spray,61.0,52.5,Coconut,203317,Rabi
2018,Gulbarga,819,3360.0,38.0,Red ,Spray,67.0,56.0,Coconut,2134,Rabi
2004,Gulbarga,619,3360.0,38.0,Red ,Spray,62.0,57.0,Coconut,45186,Rabi
2005,Gulbarga,391,3605.4,39.0,Red ,Spray,32.0,57.5,Coconut,238542,Rabi
2006,Gulbarga,211,3605.4,39.0,Red ,Spray,22.0,57.0,Coconut,1516,Rabi
2007,Gulbarga,153,3605.4,39.0,Red ,Spray,25.0,55.0,Coconut,200000,Rabi
2008,Gulbarga,111,3512.4,40.0,Red ,Spray,4.0,56.0,Coconut,4847,Rabi
2009,Madikeri,76,3512.4,40.0,Red ,Spray,9.0,54.0,Coconut,51239,Rabi
2010,Madikeri,53,3512.4,40.0,Red ,Spray,12.0,58.0,Coconut,216396,Rabi
2011,Madikeri,2688,3296.0,41.0,Red ,Spray,2089.0,58.0,Coconut,2644,Rabi
2012,Madikeri,2311,3296.0,41.0,Red ,Spray,2810.0,59.0,Coconut,44235,Rabi
2013,Madikeri,2188,3296.0,41.0,Red ,Spray,841.0,50.0,Coconut,203317,Rabi
2014,Madikeri,1998,3550.0,42.0,Red ,Spray,3550.0,54.0,Coconut,2134,Rabi
2015,Madikeri,2006,3550.0,42.0,Red ,Drip,109.0,53.0,Cocoa,45186,Rabi
2016,Madikeri,2034,3550.0,42.0,Red ,Drip,3368.0,52.0,Cocoa,238542,Rabi
2017,Madikeri,2035,3654.0,43.0,Red ,Drip,3671.0,51.0,Cocoa,1516,Rabi
2018,Madikeri,2074,3654.0,43.0,Red ,Drip,2404.0,57.0,Cocoa,57259,Rabi
2004,Madikeri,2127,3654.0,27.0,Red ,Drip,2805.0,57.0,Cocoa,234779,Rabi
2016,Madikeri,173,2903.1,27.0,Black,Drip,874.0,53.5,Coffee,200000,Rabi
2017,Madikeri,201,2903.1,27.0,Black,Drip,592.0,52.5,Coffee,4847,Rabi
2018,Madikeri,206,2903.1,27.0,Black,Drip,864.0,56.0,Coffee,51239,Rabi
2004,Madikeri,243,2996.6,27.2,Black,Drip,5373.0,57.0,Coffee,216396,Rabi
2005,Madikeri,123,2996.6,27.2,Black,Drip,6589.0,57.5,Coffee,2644,Rabi
2006,Madikeri,82,2996.6,27.2,Black,Drip,5107.0,57.0,Cardamum,44235,Rabi
2007,Hassan,74,3522.8,27.1,Black,Drip,5518.0,55.0,Cardamum,203317,Rabi
2008,Hassan,18,3522.8,27.1,Black,Drip,4912.0,56.0,Cardamum,2134,Rabi
2009,Hassan,37,3522.8,27.1,Black,Drip,3830.0,54.0,Cardamum,45186,Rabi
2010,Hassan,35,2903.1,26.8,Black,Drip,4.0,58.0,Cardamum,238542,Rabi
2011,Hassan,5974,2903.1,26.8,Black,Drip,9.0,58.0,Cardamum,1516,Rabi
2012,Hassan,6631,2903.1,26.8,Black,Drip,12.0,59.0,Cardamum,57259,Rabi
2013,Hassan,6705,2996.6,37.0,Black,Drip,2089.0,50.0,Cardamum,234779,Rabi
2014,Hassan,5876,2996.6,37.0,Black,Drip,2810.0,54.0,Cardamum,1493,Rabi
2015,Hassan,326,2996.6,37.0,Black,Drip,841.0,53.0,Cardamum,64409,Rabi
2016,Hassan,6470,3522.8,38.0,Black,Drip,3550.0,52.0,Cardamum,249978,Rabi
2017,Hassan,6709,3522.8,38.0,Black,Drip,109.0,51.0,Cardamum,637,Rabi
2018,Hassan,6186,3522.8,38.0,Black,Drip,3368.0,57.0,Cardamum,43311,Rabi
2004,Hassan,6503,3729.8,39.0,Black,Drip,3671.0,57.0,Cardamum,24848,Rabi
2005,Hassan,5220,3729.8,39.0,Black,Drip,2404.0,60.0,Cardamum,761,Rabi
2006,Hassan,4677,3729.8,39.0,Black,Drip,2805.0,57.0,Pepper,45608,Rabi
2007,Hassan,4803,2746.2,40.0,Black,Drip,2331.0,57.0,Pepper,234581,Rabi
2008,Hassan,3739,2746.2,40.0,Black,Drip,2088.0,54.0,Pepper,646,Rabi
2009,Hassan,3529,2746.2,27.0,Black,Drip,2628.0,54.5,Pepper,43562,Rabi
